pais_origem;pais_destino;continente_pais_destino;produto;ano;quantidade_litro;valor_usd
Brasil;Honduras;America Central;Vinho;2015;0;0
Brasil;Hong Kong;Asia;Vinho;2015;1229;7837
Brasil;Hungria;Europa;Vinho;2015;0;0
Brasil;Ilha de Man;Europa;Vinho;2015;0;0
Brasil;Ilhas Virgens;America do Norte;Vinho;2015;0;0
Brasil;India;Asia;Vinho;2015;0;0
Brasil;Indonesia;Asia;Vinho;2015;0;0
Brasil;Ira;Asia;Vinho;2015;0;0
Brasil;Iraque;Asia;Vinho;2015;0;0
Brasil;Irlanda;Europa;Vinho;2015;0;0
Brasil;Italia;Europa;Vinho;2015;0;0
Brasil;Jamaica;America do Norte;Vinho;2015;0;0
Brasil;Japao;Asia;Vinho;2015;31597;87853
Brasil;Jordania;Asia;Vinho;2015;0;0
Brasil;Letonia;Europa;Vinho;2015;0;0
Brasil;Libano;Asia;Vinho;2015;0;0
Brasil;Liberia;Africa;Vinho;2015;0;0
Brasil;Luxemburgo;Europa;Vinho;2015;2295;17358
Brasil;Macau;Asia;Vinho;2015;0;0
Brasil;Malasia;Asia;Vinho;2015;0;0
Brasil;Malavi;Africa;Vinho;2015;0;0
Brasil;Malta;Europa;Vinho;2015;0;0
Brasil;Marshall, Ilhas;Oceania;Vinho;2015;0;0
Brasil;Martinica;America do Norte;Vinho;2015;0;0
Brasil;Mauritania;Africa;Vinho;2015;0;0
Brasil;Mexico;America do Norte;Vinho;2015;0;0
Brasil;Mocambique;Africa;Vinho;2015;0;0
Brasil;Montenegro;Europa;Vinho;2015;0;0
Brasil;Namibia;Africa;Vinho;2015;0;0
Brasil;Nicaragua;America Central;Vinho;2015;0;0
Brasil;Nigeria;Africa;Vinho;2015;0;0
Brasil;Noruega;Europa;Vinho;2015;1058;6021
Brasil;Nova Caledonia;Oceania;Vinho;2015;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2015;809;3476
Brasil;Oma;Asia;Vinho;2015;0;0
Brasil;Paises Baixos;Europa;Vinho;2015;44987;186464
Brasil;Palau;Oceania;Vinho;2015;0;0
Brasil;Panama;America Central;Vinho;2015;0;0
Brasil;Paraguai;America do Sul;Vinho;2015;495428;741370
Brasil;Peru;America do Sul;Vinho;2015;0;0
Brasil;Pitcairn;Oceania;Vinho;2015;0;0
Brasil;Polonia;Europa;Vinho;2015;11654;42781
Brasil;Porto Rico;America do Norte;Vinho;2015;0;0
Brasil;Portugal;Europa;Vinho;2015;47736;42586
Brasil;Quenia;Africa;Vinho;2015;0;0
Brasil;Reino Unido;Europa;Vinho;2015;68382;308407
Brasil;Republica Dominicana;America do Norte;Vinho;2015;0;0
Brasil;Russia;Europa/Asia;Vinho;2015;47664;18240
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2015;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2015;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2015;0;0
Brasil;Senegal;Africa;Vinho;2015;0;0
Brasil;Serra Leoa;Africa;Vinho;2015;0;0
Brasil;Singapura;Asia;Vinho;2015;0;0
Brasil;Suazilandia;Africa;Vinho;2015;0;0
Brasil;Suecia;Europa;Vinho;2015;1412;6404
Brasil;Suica;Europa;Vinho;2015;15872;85790
Brasil;Suriname;America do Sul;Vinho;2015;453;713
Brasil;Tailandia;Asia;Vinho;2015;0;0
Brasil;Taiwan (Formosa);Asia;Vinho;2015;7200;23940
Brasil;Tanzania;Africa;Vinho;2015;0;0
Brasil;Republica Tcheca;Europa;Vinho;2015;2297;15304
Brasil;Togo;Africa;Vinho;2015;0;0
Brasil;Toquelau;Oceania;Vinho;2015;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2015;0;0
Brasil;Tunisia;Africa;Vinho;2015;0;0
Brasil;Turquia;Europa/Asia;Vinho;2015;0;0
Brasil;Tuvalu;Oceania;Vinho;2015;0;0
Brasil;Uruguai;America do Sul;Vinho;2015;0;0
Brasil;Vanuatu;Oceania;Vinho;2015;0;0
Brasil;Venezuela;America do Sul;Vinho;2015;0;0
Brasil;Vietna;Asia;Vinho;2015;0;0
Brasil;Afeganistao;Asia;Vinho;2016;0;0
Brasil;Africa do Sul;Africa;Vinho;2016;0;0
Brasil;Alemanha;Europa;Vinho;2016;14012;68109
Brasil;Angola;Africa;Vinho;2016;7359;35390
Brasil;Anguilla;America do Norte;Vinho;2016;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2016;0;0
Brasil;Antilhas Holandesas;America do Norte;Vinho;2016;16641;26450
Brasil;Arabia Saudita;Asia;Vinho;2016;0;0
Brasil;Argentina;America do Sul;Vinho;2016;0;0
Brasil;Aruba;America do Norte;Vinho;2016;0;0
Brasil;Australia;Oceania;Vinho;2016;1954;13799
Brasil;Austria;Europa;Vinho;2016;675;5220
Brasil;Bahamas;America do Norte;Vinho;2016;0;0
Brasil;Bangladesh;Asia;Vinho;2016;0;0
Brasil;Barbados;America do Norte;Vinho;2016;0;0
Brasil;Barein;Asia;Vinho;2016;0;0
Brasil;Belgica;Europa;Vinho;2016;7200;46534
Brasil;Belice;America Central;Vinho;2016;0;0
Brasil;Benin;Africa;Vinho;2016;5040;20333
Brasil;Bermudas;America do Norte;Vinho;2016;0;0
Brasil;Bolivia;America do Sul;Vinho;2016;13586;16902
Brasil;Bosnia-Herzegovina;Europa;Vinho;2016;0;0
Brasil;Brasil;America do Sul;Vinho;2016;0;0
Brasil;Bulgaria;Europa;Vinho;2016;0;0
Brasil;Cabo Verde;Africa;Vinho;2016;0;0
Brasil;Camaroes;Africa;Vinho;2016;0;0
Brasil;Canada;America do Norte;Vinho;2016;13711;71096
Brasil;Catar;Asia;Vinho;2016;0;0
Brasil;Cayman, Ilhas;America do Norte;Vinho;2016;0;0
Brasil;Chile;America do Sul;Vinho;2016;0;0
Brasil;China;Asia;Vinho;2016;134106;499622
Brasil;Chipre;Asia;Vinho;2016;0;0
Brasil;Cingapura;Asia;Vinho;2016;5445;13199
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2016;0;0
Brasil;Colombia;America do Sul;Vinho;2016;0;0
Brasil;Comores;Africa;Vinho;2016;0;0
Brasil;Congo;Africa;Vinho;2016;0;0
Brasil;Coreia do Sul;Asia;Vinho;2016;8;20
Brasil;Costa do Marfim;Africa;Vinho;2016;0;0
Brasil;Costa Rica;America Central;Vinho;2016;0;0
Brasil;Croacia;Europa;Vinho;2016;0;0
Brasil;Cuba;America do Norte;Vinho;2016;63741;69830
Brasil;Curacao;America do Norte;Vinho;2016;0;0
Brasil;Dinamarca;Europa;Vinho;2016;1278;8171
Brasil;Dominica;America do Norte;Vinho;2016;0;0
Brasil;El Salvador;America Central;Vinho;2016;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2016;585;2760
Brasil;Equador;America do Sul;Vinho;2016;0;0
Brasil;Eslovaca, Republica;Europa;Vinho;2016;0;0
Brasil;Espanha;Europa;Vinho;2016;0;0
Brasil;Estados Unidos;America do Norte;Vinho;2016;258072;687411
Brasil;Estonia;Europa;Vinho;2016;900;4800
Brasil;Filipinas;Asia;Vinho;2016;0;0
Brasil;Finlandia;Europa;Vinho;2016;7617;41003
Brasil;Franca;Europa;Vinho;2016;6037;30055
Brasil;Gana;Africa;Vinho;2016;0;0
Brasil;Gibraltar;Europa;Vinho;2016;0;0
Brasil;Granada;America do Norte;Vinho;2016;0;0
Brasil;Grecia;Europa;Vinho;2016;0;0
Brasil;Guatemala;America Central;Vinho;2016;0;0
Brasil;Guiana;America do Sul;Vinho;2016;0;0
Brasil;Guiana Francesa;America do Sul;Vinho;2016;0;0
Brasil;Guine Bissau;Africa;Vinho;2016;0;0
Brasil;Guine Equatorial;Africa;Vinho;2016;0;0
Brasil;Haiti;America do Norte;Vinho;2016;0;0
Brasil;Honduras;America Central;Vinho;2016;0;0
Brasil;Hong Kong;Asia;Vinho;2016;6975;86199
Brasil;Hungria;Europa;Vinho;2016;0;0
Brasil;Ilha de Man;Europa;Vinho;2016;0;0
Brasil;Ilhas Virgens;America do Norte;Vinho;2016;0;0
Brasil;India;Asia;Vinho;2016;0;0
Brasil;Indonesia;Asia;Vinho;2016;0;0
Brasil;Ira;Asia;Vinho;2016;0;0
Brasil;Iraque;Asia;Vinho;2016;0;0
Brasil;Irlanda;Europa;Vinho;2016;0;0
Brasil;Italia;Europa;Vinho;2016;585;3465
Brasil;Jamaica;America do Norte;Vinho;2016;0;0
Brasil;Japao;Asia;Vinho;2016;34341;90954
Brasil;Jordania;Asia;Vinho;2016;0;0
Brasil;Letonia;Europa;Vinho;2016;0;0
Brasil;Libano;Asia;Vinho;2016;0;0
Brasil;Liberia;Africa;Vinho;2016;0;0
Brasil;Luxemburgo;Europa;Vinho;2016;2759;21426
Brasil;Macau;Asia;Vinho;2016;0;0
Brasil;Malasia;Asia;Vinho;2016;0;0
Brasil;Malavi;Africa;Vinho;2016;0;0
Brasil;Malta;Europa;Vinho;2016;0;0
Brasil;Marshall, Ilhas;Oceania;Vinho;2016;0;0
Brasil;Martinica;America do Norte;Vinho;2016;0;0
Brasil;Mauritania;Africa;Vinho;2016;0;0
Brasil;Mexico;America do Norte;Vinho;2016;0;0
Brasil;Mocambique;Africa;Vinho;2016;0;0
Brasil;Montenegro;Europa;Vinho;2016;0;0
Brasil;Namibia;Africa;Vinho;2016;0;0
Brasil;Nicaragua;America Central;Vinho;2016;0;0
Brasil;Nigeria;Africa;Vinho;2016;0;0
Brasil;Noruega;Europa;Vinho;2016;0;0
Brasil;Nova Caledonia;Oceania;Vinho;2016;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2016;504;9472
Brasil;Oma;Asia;Vinho;2016;0;0
Brasil;Paises Baixos;Europa;Vinho;2016;42953;190203
Brasil;Palau;Oceania;Vinho;2016;0;0
Brasil;Panama;America Central;Vinho;2016;0;0
Brasil;Paraguai;America do Sul;Vinho;2016;985739;1655417
Brasil;Peru;America do Sul;Vinho;2016;0;0
Brasil;Pitcairn;Oceania;Vinho;2016;0;0
Brasil;Polonia;Europa;Vinho;2016;11457;35402
Brasil;Porto Rico;America do Norte;Vinho;2016;0;0
Brasil;Portugal;Europa;Vinho;2016;0;0
Brasil;Quenia;Africa;Vinho;2016;0;0
Brasil;Reino Unido;Europa;Vinho;2016;117044;536681
Brasil;Republica Dominicana;America do Norte;Vinho;2016;0;0
Brasil;Russia;Europa/Asia;Vinho;2016;0;0
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2016;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2016;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2016;0;0
Brasil;Senegal;Africa;Vinho;2016;0;0
Brasil;Serra Leoa;Africa;Vinho;2016;0;0
Brasil;Singapura;Asia;Vinho;2016;0;0
Brasil;Suazilandia;Africa;Vinho;2016;0;0
Brasil;Suecia;Europa;Vinho;2016;291;1214
Brasil;Suica;Europa;Vinho;2016;4230;33340
Brasil;Suriname;America do Sul;Vinho;2016;900;1375
Brasil;Tailandia;Asia;Vinho;2016;0;0
Brasil;Taiwan (Formosa);Asia;Vinho;2016;16967;80379
Brasil;Tanzania;Africa;Vinho;2016;0;0
Brasil;Republica Tcheca;Europa;Vinho;2016;3837;28473
Brasil;Togo;Africa;Vinho;2016;0;0
Brasil;Toquelau;Oceania;Vinho;2016;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2016;0;0
Brasil;Tunisia;Africa;Vinho;2016;0;0
Brasil;Turquia;Europa/Asia;Vinho;2016;0;0
Brasil;Tuvalu;Oceania;Vinho;2016;0;0
Brasil;Uruguai;America do Sul;Vinho;2016;0;0
Brasil;Vanuatu;Oceania;Vinho;2016;0;0
Brasil;Venezuela;America do Sul;Vinho;2016;0;0
Brasil;Vietna;Asia;Vinho;2016;0;0
Brasil;Afeganistao;Asia;Vinho;2017;0;0
Brasil;Africa do Sul;Africa;Vinho;2017;0;0
Brasil;Alemanha;Europa;Vinho;2017;15467;87702
Brasil;Angola;Africa;Vinho;2017;10170;61680
Brasil;Anguilla;America do Norte;Vinho;2017;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2017;0;0
Brasil;Antilhas Holandesas;America do Norte;Vinho;2017;5400;8550
Brasil;Arabia Saudita;Asia;Vinho;2017;0;0
Brasil;Argentina;America do Sul;Vinho;2017;0;0
Brasil;Aruba;America do Norte;Vinho;2017;0;0
Brasil;Australia;Oceania;Vinho;2017;1350;7500
Brasil;Austria;Europa;Vinho;2017;0;0
Brasil;Bahamas;America do Norte;Vinho;2017;0;0
Brasil;Bangladesh;Asia;Vinho;2017;0;0
Brasil;Barbados;America do Norte;Vinho;2017;0;0
Brasil;Barein;Asia;Vinho;2017;0;0
Brasil;Belgica;Europa;Vinho;2017;2790;16405
Brasil;Belice;America Central;Vinho;2017;0;0
Brasil;Benin;Africa;Vinho;2017;0;0
Brasil;Bermudas;America do Norte;Vinho;2017;0;0
Brasil;Bolivia;America do Sul;Vinho;2017;9495;23085
Brasil;Bosnia-Herzegovina;Europa;Vinho;2017;0;0
Brasil;Brasil;America do Sul;Vinho;2017;0;0
Brasil;Bulgaria;Europa;Vinho;2017;117;1579
Brasil;Cabo Verde;Africa;Vinho;2017;0;0
Brasil;Camaroes;Africa;Vinho;2017;1749;7476
Brasil;Canada;America do Norte;Vinho;2017;6075;30658
Brasil;Catar;Asia;Vinho;2017;13338;81606
Brasil;Cayman, Ilhas;America do Norte;Vinho;2017;0;0
Brasil;Chile;America do Sul;Vinho;2017;0;0
Brasil;China;Asia;Vinho;2017;67594;266086
Brasil;Chipre;Asia;Vinho;2017;0;0
Brasil;Cingapura;Asia;Vinho;2017;0;0
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2017;0;0
Brasil;Colombia;America do Sul;Vinho;2017;0;0
Brasil;Comores;Africa;Vinho;2017;0;0
Brasil;Congo;Africa;Vinho;2017;0;0
Brasil;Coreia do Sul;Asia;Vinho;2017;0;0
Brasil;Costa do Marfim;Africa;Vinho;2017;0;0
Brasil;Costa Rica;America Central;Vinho;2017;0;0
Brasil;Croacia;Europa;Vinho;2017;0;0
Brasil;Cuba;America do Norte;Vinho;2017;62791;72229
Brasil;Curacao;America do Norte;Vinho;2017;12340;23011
Brasil;Dinamarca;Europa;Vinho;2017;581;2829
Brasil;Dominica;America do Norte;Vinho;2017;0;0
Brasil;El Salvador;America Central;Vinho;2017;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2017;675;3302
Brasil;Equador;America do Sul;Vinho;2017;0;0
Brasil;Eslovaca, Republica;Europa;Vinho;2017;0;0
Brasil;Espanha;Europa;Vinho;2017;0;0
Brasil;Estados Unidos;America do Norte;Vinho;2017;132688;1523699
Brasil;Estonia;Europa;Vinho;2017;0;0
Brasil;Filipinas;Asia;Vinho;2017;0;0
Brasil;Finlandia;Europa;Vinho;2017;0;0
Brasil;Franca;Europa;Vinho;2017;4253;21654
Brasil;Gana;Africa;Vinho;2017;0;0
Brasil;Gibraltar;Europa;Vinho;2017;0;0
Brasil;Granada;America do Norte;Vinho;2017;0;0
Brasil;Grecia;Europa;Vinho;2017;0;0
Brasil;Guatemala;America Central;Vinho;2017;0;0
Brasil;Guiana;America do Sul;Vinho;2017;0;0
Brasil;Guiana Francesa;America do Sul;Vinho;2017;0;0
Brasil;Guine Bissau;Africa;Vinho;2017;48;90
Brasil;Guine Equatorial;Africa;Vinho;2017;2639;30563
Brasil;Haiti;America do Norte;Vinho;2017;0;0
Brasil;Honduras;America Central;Vinho;2017;0;0
Brasil;Hong Kong;Asia;Vinho;2017;1934;8180
Brasil;Hungria;Europa;Vinho;2017;0;0
Brasil;Ilha de Man;Europa;Vinho;2017;0;0
Brasil;Ilhas Virgens;America do Norte;Vinho;2017;0;0
Brasil;India;Asia;Vinho;2017;0;0
Brasil;Indonesia;Asia;Vinho;2017;0;0
Brasil;Ira;Asia;Vinho;2017;0;0
Brasil;Iraque;Asia;Vinho;2017;0;0
Brasil;Irlanda;Europa;Vinho;2017;0;0
Brasil;Italia;Europa;Vinho;2017;468;2248
Brasil;Jamaica;America do Norte;Vinho;2017;0;0
Brasil;Japao;Asia;Vinho;2017;33909;92886
Brasil;Jordania;Asia;Vinho;2017;0;0
Brasil;Letonia;Europa;Vinho;2017;387;3723
Brasil;Libano;Asia;Vinho;2017;0;0
Brasil;Liberia;Africa;Vinho;2017;0;0
Brasil;Luxemburgo;Europa;Vinho;2017;2719;21947
Brasil;Macau;Asia;Vinho;2017;0;0
Brasil;Malasia;Asia;Vinho;2017;0;0
Brasil;Malavi;Africa;Vinho;2017;0;0
Brasil;Malta;Europa;Vinho;2017;0;0
Brasil;Marshall, Ilhas;Oceania;Vinho;2017;0;0
Brasil;Martinica;America do Norte;Vinho;2017;0;0
Brasil;Mauritania;Africa;Vinho;2017;0;0
Brasil;Mexico;America do Norte;Vinho;2017;664;2292
Brasil;Mocambique;Africa;Vinho;2017;0;0
Brasil;Montenegro;Europa;Vinho;2017;0;0
Brasil;Namibia;Africa;Vinho;2017;0;0
Brasil;Nicaragua;America Central;Vinho;2017;0;0
Brasil;Nigeria;Africa;Vinho;2017;0;0
Brasil;Noruega;Europa;Vinho;2017;0;0
Brasil;Nova Caledonia;Oceania;Vinho;2017;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2017;1678;8140
Brasil;Oma;Asia;Vinho;2017;0;0
Brasil;Paises Baixos;Europa;Vinho;2017;0;0
Brasil;Palau;Oceania;Vinho;2017;0;0
Brasil;Panama;America Central;Vinho;2017;0;0
Brasil;Paraguai;America do Sul;Vinho;2017;2393468;4274650
Brasil;Peru;America do Sul;Vinho;2017;0;0
Brasil;Pitcairn;Oceania;Vinho;2017;0;0
Brasil;Polonia;Europa;Vinho;2017;0;0
Brasil;Porto Rico;America do Norte;Vinho;2017;0;0
Brasil;Portugal;Europa;Vinho;2017;0;0
Brasil;Quenia;Africa;Vinho;2017;0;0
Brasil;Reino Unido;Europa;Vinho;2017;60711;242883
Brasil;Republica Dominicana;America do Norte;Vinho;2017;0;0
Brasil;Russia;Europa/Asia;Vinho;2017;0;0
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2017;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2017;0;0
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2017;0;0
Brasil;Senegal;Africa;Vinho;2017;0;0
Brasil;Serra Leoa;Africa;Vinho;2017;0;0
Brasil;Singapura;Asia;Vinho;2017;0;0
Brasil;Suazilandia;Africa;Vinho;2017;0;0
Brasil;Suecia;Europa;Vinho;2017;15445;64953
Brasil;Suica;Europa;Vinho;2017;6525;74816
Brasil;Suriname;America do Sul;Vinho;2017;3690;5638
Brasil;Tailandia;Asia;Vinho;2017;0;0
Brasil;Taiwan (Formosa);Asia;Vinho;2017;14988;43954
Brasil;Tanzania;Africa;Vinho;2017;0;0
Brasil;Republica Tcheca;Europa;Vinho;2017;2746;16947
Brasil;Togo;Africa;Vinho;2017;0;0
Brasil;Toquelau;Oceania;Vinho;2017;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2017;0;0
Brasil;Tunisia;Africa;Vinho;2017;0;0
Brasil;Turquia;Europa/Asia;Vinho;2017;0;0
Brasil;Tuvalu;Oceania;Vinho;2017;0;0
Brasil;Uruguai;America do Sul;Vinho;2017;0;0
Brasil;Vanuatu;Oceania;Vinho;2017;0;0
Brasil;Venezuela;America do Sul;Vinho;2017;680;2646
Brasil;Vietna;Asia;Vinho;2017;0;0
Brasil;Afeganistao;Asia;Vinho;2018;0;0
Brasil;Africa do Sul;Africa;Vinho;2018;0;0
Brasil;Alemanha;Europa;Vinho;2018;10794;45382
Brasil;Angola;Africa;Vinho;2018;477;709
Brasil;Anguilla;America do Norte;Vinho;2018;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2018;37;191
Brasil;Antilhas Holandesas;America do Norte;Vinho;2018;0;0
Brasil;Arabia Saudita;Asia;Vinho;2018;0;0
Brasil;Argentina;America do Sul;Vinho;2018;15711;59150
Brasil;Aruba;America do Norte;Vinho;2018;0;0
Brasil;Australia;Oceania;Vinho;2018;2055;6902
Brasil;Austria;Europa;Vinho;2018;0;0
Brasil;Bahamas;America do Norte;Vinho;2018;141;634
Brasil;Bangladesh;Asia;Vinho;2018;0;0
Brasil;Barbados;America do Norte;Vinho;2018;0;0
Brasil;Barein;Asia;Vinho;2018;0;0
Brasil;Belgica;Europa;Vinho;2018;7497;52799
Brasil;Belice;America Central;Vinho;2018;0;0
Brasil;Benin;Africa;Vinho;2018;0;0
Brasil;Bermudas;America do Norte;Vinho;2018;0;0
Brasil;Bolivia;America do Sul;Vinho;2018;21566;57424
Brasil;Bosnia-Herzegovina;Europa;Vinho;2018;0;0
Brasil;Brasil;America do Sul;Vinho;2018;0;0
Brasil;Bulgaria;Europa;Vinho;2018;0;0
Brasil;Cabo Verde;Africa;Vinho;2018;18;48
Brasil;Camaroes;Africa;Vinho;2018;0;0
Brasil;Canada;America do Norte;Vinho;2018;5308;20414
Brasil;Catar;Asia;Vinho;2018;0;0
Brasil;Cayman, Ilhas;America do Norte;Vinho;2018;19;203
Brasil;Chile;America do Sul;Vinho;2018;11049;42832
Brasil;China;Asia;Vinho;2018;30835;126336
Brasil;Chipre;Asia;Vinho;2018;279;480
Brasil;Cingapura;Asia;Vinho;2018;3298;11616
Brasil;Cocos (Keeling), Ilhas;Oceania;Vinho;2018;0;0
Brasil;Colombia;America do Sul;Vinho;2018;6944;26273
Brasil;Comores;Africa;Vinho;2018;0;0
Brasil;Congo;Africa;Vinho;2018;0;0
Brasil;Coreia do Sul;Asia;Vinho;2018;120;109
Brasil;Costa do Marfim;Africa;Vinho;2018;0;0
Brasil;Costa Rica;America Central;Vinho;2018;0;0
Brasil;Croacia;Europa;Vinho;2018;0;0
Brasil;Cuba;America do Norte;Vinho;2018;4776;5584
Brasil;Curacao;America do Norte;Vinho;2018;23930;43676
Brasil;Dinamarca;Europa;Vinho;2018;0;0
Brasil;Dominica;America do Norte;Vinho;2018;0;0
Brasil;El Salvador;America Central;Vinho;2018;0;0
Brasil;Emirados Arabes Unidos;Asia;Vinho;2018;360;1762
Brasil;Equador;America do Sul;Vinho;2018;0;0
Brasil;Eslovaca, Republica;Europa;Vinho;2018;0;0
Brasil;Espanha;Europa;Vinho;2018;6123;22631
Brasil;Estados Unidos;America do Norte;Vinho;2018;169109;512519
Brasil;Estonia;Europa;Vinho;2018;0;0
Brasil;Filipinas;Asia;Vinho;2018;9608;16205
Brasil;Finlandia;Europa;Vinho;2018;0;0
Brasil;Franca;Europa;Vinho;2018;11077;48677
Brasil;Gana;Africa;Vinho;2018;9000;13502
Brasil;Gibraltar;Europa;Vinho;2018;0;0
Brasil;Granada;America do Norte;Vinho;2018;0;0
Brasil;Grecia;Europa;Vinho;2018;232;730
Brasil;Guatemala;America Central;Vinho;2018;0;0
Brasil;Guiana;America do Sul;Vinho;2018;0;0
Brasil;Guiana Francesa;America do Sul;Vinho;2018;0;0
Brasil;Guine Bissau;Africa;Vinho;2018;0;0
Brasil;Guine Equatorial;Africa;Vinho;2018;8389;26808
Brasil;Haiti;America do Norte;Vinho;2018;79500;144425
Brasil;Honduras;America Central;Vinho;2018;0;0
Brasil;Hong Kong;Asia;Vinho;2018;1742;9029
Brasil;Hungria;Europa;Vinho;2018;0;0
Brasil;Ilha de Man;Europa;Vinho;2018;0;0
Brasil;Ilhas Virgens;America do Norte;Vinho;2018;0;0
Brasil;India;Asia;Vinho;2018;0;0
Brasil;Indonesia;Asia;Vinho;2018;0;0
Brasil;Ira;Asia;Vinho;2018;0;0
Brasil;Iraque;Asia;Vinho;2018;0;0
Brasil;Irlanda;Europa;Vinho;2018;7560;25767
Brasil;Italia;Europa;Vinho;2018;3661;13260
Brasil;Jamaica;America do Norte;Vinho;2018;0;0
Brasil;Japao;Asia;Vinho;2018;36992;112342
Brasil;Jordania;Asia;Vinho;2018;0;0
Brasil;Letonia;Europa;Vinho;2018;0;0
Brasil;Libano;Asia;Vinho;2018;0;0
Brasil;Liberia;Africa;Vinho;2018;658;3100
Brasil;Luxemburgo;Europa;Vinho;2018;1778;11053
Brasil;Macau;Asia;Vinho;2018;0;0
Brasil;Malasia;Asia;Vinho;2018;15;33
Brasil;Malavi;Africa;Vinho;2018;0;0
Brasil;Malta;Europa;Vinho;2018;503;1192
Brasil;Marshall, Ilhas;Oceania;Vinho;2018;923;2436
Brasil;Martinica;America do Norte;Vinho;2018;0;0
Brasil;Mauritania;Africa;Vinho;2018;0;0
Brasil;Mexico;America do Norte;Vinho;2018;2748;9744
Brasil;Mocambique;Africa;Vinho;2018;0;0
Brasil;Montenegro;Europa;Vinho;2018;0;0
Brasil;Namibia;Africa;Vinho;2018;0;0
Brasil;Nicaragua;America Central;Vinho;2018;0;0
Brasil;Nigeria;Africa;Vinho;2018;5175;6250
Brasil;Noruega;Europa;Vinho;2018;1295;9847
Brasil;Nova Caledonia;Oceania;Vinho;2018;0;0
Brasil;Nova Zelandia;Oceania;Vinho;2018;969;5565
Brasil;Oma;Asia;Vinho;2018;0;0
Brasil;Paises Baixos;Europa;Vinho;2018;9451;32395
Brasil;Palau;Oceania;Vinho;2018;0;0
Brasil;Panama;America Central;Vinho;2018;1183;3117
Brasil;Paraguai;America do Sul;Vinho;2018;3234168;5494321
Brasil;Peru;America do Sul;Vinho;2018;5193;19372
Brasil;Pitcairn;Oceania;Vinho;2018;0;0
Brasil;Polonia;Europa;Vinho;2018;720;4679
Brasil;Porto Rico;America do Norte;Vinho;2018;0;0
Brasil;Portugal;Europa;Vinho;2018;0;0
Brasil;Quenia;Africa;Vinho;2018;6771;31225
Brasil;Reino Unido;Europa;Vinho;2018;67708;296827
Brasil;Republica Dominicana;America do Norte;Vinho;2018;0;0
Brasil;Russia;Europa/Asia;Vinho;2018;0;0
Brasil;Sao Cristovao e Nevis;America do Norte;Vinho;2018;0;0
Brasil;Sao Tome e Principe;Africa;Vinho;2018;2184;2357
Brasil;Sao Vicente e Granadinas;America do Norte;Vinho;2018;0;0
Brasil;Senegal;Africa;Vinho;2018;0;0
Brasil;Serra Leoa;Africa;Vinho;2018;0;0
Brasil;Singapura;Asia;Vinho;2018;0;0
Brasil;Suazilandia;Africa;Vinho;2018;0;0
Brasil;Suecia;Europa;Vinho;2018;8062;34563
Brasil;Suica;Europa;Vinho;2018;0;0
Brasil;Suriname;America do Sul;Vinho;2018;0;0
Brasil;Tailandia;Asia;Vinho;2018;8;45
Brasil;Taiwan (Formosa);Asia;Vinho;2018;7589;18421
Brasil;Tanzania;Africa;Vinho;2018;0;0
Brasil;Republica Tcheca;Europa;Vinho;2018;2712;20980
Brasil;Togo;Africa;Vinho;2018;0;0
Brasil;Toquelau;Oceania;Vinho;2018;0;0
Brasil;Trinidade Tobago;America do Norte;Vinho;2018;0;0
Brasil;Tunisia;Africa;Vinho;2018;0;0
Brasil;Turquia;Europa/Asia;Vinho;2018;360;150
Brasil;Tuvalu;Oceania;Vinho;2018;0;0
Brasil;Uruguai;America do Sul;Vinho;2018;7711;29617
Brasil;Vanuatu;Oceania;Vinho;2018;0;0
Brasil;Venezuela;America do Sul;Vinho;2018;71;355
Brasil;Vietna;Asia;Vinho;2018;0;0
Brasil;Afeganistao;Asia;Vinho;2019;0;0
Brasil;Africa do Sul;Africa;Vinho;2019;26;95
Brasil;Alemanha;Europa;Vinho;2019;3660;25467
Brasil;Angola;Africa;Vinho;2019;345;1065
Brasil;Anguilla;America do Norte;Vinho;2019;0;0
Brasil;Antigua e Barbuda;America do Norte;Vinho;2019;219;1549
Brasil;Antilhas Holandesas;America do Norte;Vinho;2019;0;0
